ADDRESS_NAME,ADDRESS_NUMBER
Dymitra Mendelejewa,21
Dymitra Mendelejewa,16
Dymitra Mendelejewa,20
Dymitra Mendelejewa,18
Dymitra Mendelejewa,30
Dymitra Mendelejewa,29
Dymitra Mendelejewa,7
Dymitra Mendelejewa,27
Dymitra Mendelejewa,5
Dymitra Mendelejewa,3
Dymitra Mendelejewa,28
Dymitra Mendelejewa,17
Dymitra Mendelejewa,8
Dymitra Mendelejewa,9
Dymitra Mendelejewa,14
Dymitra Mendelejewa,12
Dymitra Mendelejewa,10
Dymitra Mendelejewa,4
Dymitra Mendelejewa,15
Dymitra Mendelejewa,25
Dymitra Mendelejewa,31A
Dymitra Mendelejewa,11
Dymitra Mendelejewa,2
Dymitra Mendelejewa,1
Dymitra Mendelejewa,19
Dymitra Mendelejewa,23
Dymitra Mendelejewa,6
Karola Miarki,7
Karola Miarki,15
Karola Miarki,16
Karola Miarki,14
Karola Miarki,8
Karola Miarki,20
Karola Miarki,9
Karola Miarki,6
Karola Miarki,11A
Karola Miarki,11
Karola Miarki,22A
Karola Miarki,20B
Karola Miarki,12
Karola Miarki,3A
Karola Miarki,11C
Karola Miarki,22C
Karola Miarki,20C
Karola Miarki,20A
Karola Miarki,11D
Karola Miarki,22
Karola Miarki,5A
Karola Miarki,5
Karola Miarki,3
Karola Miarki,10
Karola Miarki,22B
Karola Miarki,11B
Karola Miarki,18
Karola Miarki,13
Karola Miarki,7A
Karola Miarki,1A
Karola Miarki,1
Miejska,8A
Miejska,15
Miejska,3
Miejska,18
Miejska,9
Miejska,24
Miejska,28
Miejska,12
Miejska,4A
Miejska,5
Miejska,26
Miejska,22
Miejska,27A
Miejska,25A
Miejska,27
Miejska,10
Miejska,6A
Miejska,21
Miejska,3A
Miejska,23
Miejska,14
Miejska,20
Miejska,2A
Miejska,12A
Miejska,29A
Miejska,5A
Miejska,14A
Miejska,13A
Miejska,8
Miejska,13
Miejska,6
Miejska,1A
Miejska,1
Miejska,10A
Miejska,2
Miejska,29
Miejska,17
Miejska,25
Miejska,4
Miejska,11
Miejska,7
Miejska,24A
Romualda Millera,5
Romualda Millera,14
Romualda Millera,16A
Romualda Millera,2
Romualda Millera,10
Romualda Millera,6
Isaaca Newtona,24
Isaaca Newtona,14
Isaaca Newtona,15
Isaaca Newtona,8
Isaaca Newtona,13
Isaaca Newtona,3
Isaaca Newtona,2
Isaaca Newtona,20
Isaaca Newtona,18
Isaaca Newtona,16
Isaaca Newtona,10
Isaaca Newtona,6
Isaaca Newtona,4
Isaaca Newtona,21
Isaaca Newtona,23
Isaaca Newtona,19
Isaaca Newtona,17
Isaaca Newtona,9
Isaaca Newtona,5
Isaaca Newtona,11
Isaaca Newtona,12
Isaaca Newtona,7
Isaaca Newtona,1
Isaaca Newtona,22
Nowej Huty,7
Nowej Huty,6
Nowej Huty,4A
Nowej Huty,8
Nowej Huty,4
Nowej Huty,2
Nowej Huty,5
Nowej Huty,3
Nowej Huty,1
Okrętowa,6
Okrętowa,62
Okrętowa,58
Okrętowa,51
Okrętowa,49
Okrętowa,48
Okrętowa,46
Okrętowa,10
Okrętowa,68
Okrętowa,28A
Okrętowa,34D
Okrętowa,67/69
Okrętowa,42A
Okrętowa,52
Okrętowa,2A
Okrętowa,47A
Okrętowa,28
Okrętowa,31
Okrętowa,70D
Okrętowa,53
Okrętowa,74
Okrętowa,83
Okrętowa,26
Okrętowa,89
Okrętowa,30
Okrętowa,70A
Okrętowa,105A
Okrętowa,105
Okrętowa,80
Okrętowa,44
Okrętowa,44A
Okrętowa,89A
Okrętowa,34C
Okrętowa,16
Okrętowa,5
Nowej Huty,9
Oblęgorska,10
Oblęgorska,11
Oblęgorska,2
Oblęgorska,1
Oblęgorska,4
Oblęgorska,8
Oblęgorska,3
Oblęgorska,12
Oblęgorska,14
Oblęgorska,5
Oblęgorska,7
Oblęgorska,9
Oblęgorska,6
Obrońców Tobruku,27
Obrońców Tobruku,21B
Obrońców Tobruku,21
Obrońców Tobruku,20A
Obrońców Tobruku,20B
Obrońców Tobruku,20E
Obrońców Tobruku,20D
Obrońców Tobruku,40
Obrońców Tobruku,18
Obrońców Tobruku,20C
Obrońców Tobruku,18A
Obrońców Tobruku,31B
Obrońców Tobruku,31A
Obrońców Tobruku,26
Obrońców Tobruku,24
Obrońców Tobruku,23
Obrońców Tobruku,19
Obrońców Tobruku,38
Obrońców Tobruku,21A
Obrońców Tobruku,31C
Obrońców Tobruku,48
Obrońców Tobruku,22
Obrońców Tobruku,20
Obrońców Tobruku,25
Obrońców Tobruku,23A
Obrońców Tobruku,36
Obrońców Tobruku,18B
Obrońców Tobruku,30
Obrońców Tobruku,32
Obrońców Tobruku,18D
Obrońców Tobruku,18C
Obrońców Tobruku,11
Obrońców Tobruku,9
Obrońców Tobruku,28
Obrońców Tobruku,34
Obrońców Tobruku,7G
Obrońców Tobruku,29
Obrońców Tobruku,31
Okoliczna,4
Okoliczna,11
Okoliczna,4A
Okrętowa,84
Okrętowa,41
Okrętowa,45
Okrętowa,15A
Okrętowa,3
Okrętowa,86
Okrętowa,95
Okrętowa,50
Okrętowa,34
Okrętowa,15
Okrętowa,38
Okrętowa,99
Okrętowa,101A
Okrętowa,101
Okrętowa,73
Okrętowa,61A
Okrętowa,8A
Okrętowa,85
Okrętowa,55
Okrętowa,91
Okrętowa,56
Okrętowa,40
Okrętowa,39
Okrętowa,25
Okrętowa,37
Okrętowa,13
Okrętowa,19
Okrętowa,63A
Okrętowa,66A
Okrętowa,66
Okrętowa,8
Okrętowa,84A
Okrętowa,64A
Okrętowa,42
Okrętowa,50A
Okrętowa,93
Okrętowa,91A
Okrętowa,23
Okrętowa,19A
Okrętowa,11
Okrętowa,103
Okrętowa,77
Okrętowa,34A
Okrętowa,57A
Okrętowa,78
Okrętowa,47
Okrętowa,32
Okrętowa,74A
Okrętowa,72A
Okrętowa,36
Okrętowa,33
Okrętowa,17
Okrętowa,62A
Okrętowa,61
Okrętowa,63
Okrętowa,72
Okrętowa,77A
Okrętowa,14
Okrętowa,9
Okrętowa,26A
Okrętowa,2
Okrętowa,35
Okrętowa,76
Okrętowa,93B
Okrętowa,43A
Okrętowa,64
Okrętowa,87
Okrętowa,75A
Okrętowa,43
Okrętowa,55A
Okrętowa,12A
Okrętowa,10A
Mory,5
Mory,2
Mory,12
Mory,9
Mory,8B
Moździerzy,16
Moździerzy,10
Moździerzy,20A
Moździerzy,4
Moździerzy,24
Moździerzy,1
Moździerzy,8
Moździerzy,1A
Moździerzy,18
Moździerzy,20
Moździerzy,6
Moździerzy,22
Moździerzy,16A
Moździerzy,10A
Moździerzy,6A
Moździerzy,7
Moździerzy,1B
Moździerzy,14
Moździerzy,2
Muszlowa,4
Muszlowa,2
Muszlowa,1
Muszlowa,3
Muszlowa,5
Muszlowa,17
Muszlowa,7
Na Wyraju,4
Na Wyraju,16
Na Wyraju,14
Na Wyraju,7
Na Wyraju,7B
Na Wyraju,2
Na Wyraju,7A
Na Wyraju,13A
Na Wyraju,11A
Na Wyraju,11
Na Wyraju,13
Narwik,7
Narwik,22E
Narwik,22
Narwik,8B
Narwik,25
Narwik,17A
Narwik,7A
Narwik,11
Narwik,22D
Narwik,21
Narwik,22A
Narwik,17
Narwik,18
Narwik,11B
Narwik,20B
Narwik,9
Narwik,14
Narwik,16
Narwik,10
Narwik,24B
Narwik,24C
Narwik,24
Narwik,24A
Narwik,8
Narwik,12
Narwik,17B
Narwik,22C
Narwik,18A
Narwik,8A
Natalii,1
gen. Tadeusza Pełczyńskiego,17A
gen. Tadeusza Pełczyńskiego,22H
gen. Tadeusza Pełczyńskiego,32
gen. Tadeusza Pełczyńskiego,32D
gen. Tadeusza Pełczyńskiego,32B
gen. Tadeusza Pełczyńskiego,30B
gen. Tadeusza Pełczyńskiego,28D
gen. Tadeusza Pełczyńskiego,28B
gen. Tadeusza Pełczyńskiego,28A
gen. Tadeusza Pełczyńskiego,14D
gen. Tadeusza Pełczyńskiego,14C
gen. Tadeusza Pełczyńskiego,139
gen. Tadeusza Pełczyńskiego,22G
gen. Tadeusza Pełczyńskiego,24A
gen. Tadeusza Pełczyńskiego,30C
gen. Tadeusza Pełczyńskiego,28C
gen. Tadeusza Pełczyńskiego,24
gen. Tadeusza Pełczyńskiego,28
gen. Tadeusza Pełczyńskiego,32A
gen. Tadeusza Pełczyńskiego,16
gen. Tadeusza Pełczyńskiego,22A
gen. Tadeusza Pełczyńskiego,9
gen. Tadeusza Pełczyńskiego,14A
Okrętowa,12
Okrętowa,97
Okrętowa,27
Okrętowa,54
Okrętowa,70C
Okrętowa,21
Okrętowa,20
Okrętowa,71
Okrętowa,4
Okrętowa,40A
Okrętowa,82C
Okrętowa,82B
Okrętowa,82A
Okrętowa,34B
Okrętowa,59
Okrętowa,70B
Okrętowa,18
Okrętowa,6A
Okrętowa,7
Orlich Gniazd,1
Orlich Gniazd,10
Orlich Gniazd,3
Orlich Gniazd,6
Orlich Gniazd,2
Orlich Gniazd,4
Orlich Gniazd,8
Oryszewska,3
Oryszewska,18
Oryszewska,8
Oryszewska,10
Oryszewska,12
Oryszewska,14
Oryszewska,16
Oryszewska,1
Oryszewska,2
Oryszewska,4
Oryszewska,6
Edmunda Jana Osmańczyka,14A
Edmunda Jana Osmańczyka,18
Edmunda Jana Osmańczyka,14B
Edmunda Jana Osmańczyka,12
Edmunda Jana Osmańczyka,22
Edmunda Jana Osmańczyka,20
Edmunda Jana Osmańczyka,8
Edmunda Jana Osmańczyka,10
Edmunda Jana Osmańczyka,16A
Edmunda Jana Osmańczyka,14
Edmunda Jana Osmańczyka,24
Edmunda Jana Osmańczyka,28
Edmunda Jana Osmańczyka,14C
Edmunda Jana Osmańczyka,16
Edmunda Jana Osmańczyka,16B
Osowiecka,3
Osowiecka,9
Osowiecka,5
Osowiecka,7
Osowiecka,1
Otrębuska,2
Otrębuska,4B
Otrębuska,4A
Otrębuska,9
gen. Waleriana Czumy,16
gen. Waleriana Czumy,18
gen. Waleriana Czumy,20A
Kazimierza Deyny,7
Kazimierza Deyny,30
Kazimierza Deyny,48
Kazimierza Deyny,42
Kazimierza Deyny,94
Kazimierza Deyny,112
Kazimierza Deyny,110
Kazimierza Deyny,108
Kazimierza Deyny,106
Kazimierza Deyny,104
Kazimierza Deyny,102
Kazimierza Deyny,10
Kazimierza Deyny,12
Kazimierza Deyny,5
Kazimierza Deyny,38
Kazimierza Deyny,36
Kazimierza Deyny,40
Kazimierza Deyny,22
Kazimierza Deyny,24
Kazimierza Deyny,26
Kazimierza Deyny,20
Kazimierza Deyny,18
Kazimierza Deyny,14
Kazimierza Deyny,8
Kazimierza Deyny,6
Kazimierza Deyny,4
Kazimierza Deyny,2
Kazimierza Deyny,44
Kazimierza Deyny,46
Kazimierza Deyny,50
Kazimierza Deyny,52
Kazimierza Deyny,54
Kazimierza Deyny,100
Kazimierza Deyny,58
Kazimierza Deyny,60
Drzeworytników,45A
Drzeworytników,43A
Drzeworytników,12
Drzeworytników,97
Drzeworytników,69
Drzeworytników,67
Drzeworytników,47
Drzeworytników,5
Drzeworytników,35
Drzeworytników,75
Dywizjonu 303,143
Dywizjonu 303,129
Dywizjonu 303,169A
Dywizjonu 303,133A
Dywizjonu 303,115
Dywizjonu 303,171D
Dywizjonu 303,171
Dywizjonu 303,165L
Dywizjonu 303,165K
Dywizjonu 303,149
Dywizjonu 303,167
Dywizjonu 303,139
Dywizjonu 303,115C
Dywizjonu 303,149A
Dywizjonu 303,165C
Dywizjonu 303,171E
Dywizjonu 303,47
Dywizjonu 303,145
Dywizjonu 303,165J
Dywizjonu 303,175
Dywizjonu 303,173C
Dywizjonu 303,151
Dźwigowa,65
Dźwigowa,55
Dźwigowa,61
Dźwigowa,53
Dźwigowa,55A
Dźwigowa,63A
Dźwigowa,59
Dźwigowa,67
Dźwigowa,63
Dźwigowa,51
Dźwigowa,57
Dębicka,30
Dębicka,29
Dębicka,9
Dębicka,11
Dębicka,28
Dębicka,22
Dębicka,7
Dębicka,28A
Dębicka,26
Ebro,23
Ebro,21A
Ebro,26
Ebro,31
Ebro,29
Hery,20
Hery,1C
Hery,1B
Hery,25C
Hery,14
Hery,25D
Hery,6
Hery,58
Himalajska,14
Himalajska,12
Himalajska,10
Himalajska,8
Himalajska,6
Himalajska,4
Himalajska,1
Himalajska,18
Himalajska,2
Himalajska,16
Hucisko,19
Hucisko,21
Hucisko,23
Hucisko,13
Kontuszowa,6
Kontuszowa,4
Kontuszowa,2
Kontuszowa,10A
Kontuszowa,10
Kontuszowa,3A
Kontuszowa,22
Kontuszowa,2A
Kontuszowa,14B
Kontuszowa,14A
Kontuszowa,5
Kontuszowa,16
Kontuszowa,17
Kontuszowa,9
Kontuszowa,5A
Kontuszowa,7
Kontuszowa,15B
Kontuszowa,11
Kopalniana,20
Kopalniana,12
Kopalniana,6C
Drzeworytników,9
Drzeworytników,85A
Drzeworytników,73A
Drzeworytników,99
Drzeworytników,61A
Drzeworytników,51A
Drzeworytników,39A
Drzeworytników,39
Drzeworytników,64
Drzeworytników,33A
Drzeworytników,55B
Drzeworytników,55A
Drzeworytników,89
Drzeworytników,1
Drzeworytników,58
Drzeworytników,37
Drzeworytników,9A
Drzeworytników,13
Kazimierza Deyny,82
Kazimierza Deyny,80
Kazimierza Deyny,78
Kazimierza Deyny,76
Kazimierza Deyny,32
Kazimierza Deyny,34
Antoniego Bolesława Dobrowolskiego,1
Antoniego Bolesława Dobrowolskiego,17
Antoniego Bolesława Dobrowolskiego,9
Antoniego Bolesława Dobrowolskiego,31
Antoniego Bolesława Dobrowolskiego,11
Antoniego Bolesława Dobrowolskiego,7
Antoniego Bolesława Dobrowolskiego,5
Antoniego Bolesława Dobrowolskiego,25
Antoniego Bolesława Dobrowolskiego,23
Antoniego Bolesława Dobrowolskiego,19
Antoniego Bolesława Dobrowolskiego,3
Antoniego Bolesława Dobrowolskiego,27
Antoniego Bolesława Dobrowolskiego,29
Antoniego Bolesława Dobrowolskiego,1A
Antoniego Bolesława Dobrowolskiego,21
Antoniego Bolesława Dobrowolskiego,15
Antoniego Bolesława Dobrowolskiego,13
Ebro,33
Ebro,45
Ebro,24
Ebro,22A
Ebro,20
Ebro,21
Ebro,39A
Ebro,14
Ebro,22
Ebro,25
Ebro,10
Ebro,57
Ebro,51
Ebro,41
Ebro,43
Ebro,55
Ebro,28
Ebro,30A
Ebro,20A
Ebro,30
Ebro,32
Ebro,32A
Ebro,34A
Ebro,19
Ebro,2
Ebro,8
Ebro,12
Ebro,11
Ebro,47
Ebro,49
Ebro,53
Ebro,6
Ebro,4
Ebro,15
Ebro,57A
Ebro,13
Ebro,51A
Ebro,59
Ebro,61
Ebro,27
Ebro,35
Ebro,37
Ebro,39
Ebro,34
Alberta Einsteina,18
Alberta Einsteina,14A
Alberta Einsteina,6
Alberta Einsteina,15
Alberta Einsteina,14
Alberta Einsteina,10
Alberta Einsteina,12
Alberta Einsteina,9
Alberta Einsteina,24A
Hucisko,3
Hucisko,9
Hucisko,7
Hucisko,25
Hucisko,15
Hucisko,11
Hucisko,17
Hucisko,5
Hucisko,1
Karola Irzykowskiego,3
Karola Irzykowskiego,4
Karola Irzykowskiego,8
Karola Irzykowskiego,1
Karola Irzykowskiego,5
Karola Irzykowskiego,6
Karola Irzykowskiego,2
Karola Irzykowskiego,1A
Iskry,43
Iskry,1
Iskry,17
Iskry,14
Iskry,5
Iskry,40
Iskry,38
Iskry,36
Iskry,7
Iskry,24A
Iskry,22
Iskry,18
Iskry,16
Iskry,10
Iskry,15
Iskry,11
Iskry,12A
Iskry,39
Iskry,37
Iskry,15A
Kopalniana,6A
Kopalniana,6
Kopalniana,2L
Kopalniana,2
Kopalniana,24
Kopalniana,22D
Kopalniana,2P
Kopalniana,2C
Kopalniana,4A
Kopalniana,2M
Kopalniana,2A
Kopalniana,20C
Kopalniana,20B
Kopalniana,4
Kopalniana,14D
Kopalniana,14C
Kopalniana,14B
Kopalniana,14E
Kopalniana,22A
Kopalniana,2N
Kopalniana,2Z
Kopalniana,2X
Kopalniana,2E
Kopalniana,2W
Kopalniana,2Y
Kopalniana,2B
Kopalniana,8
Kopalniana,2U
Kopalniana,14A
Kopalniana,14
Kopalniana,22C
Kopalniana,22B
Kopalniana,22
Kopalniana,2D
Kopalniana,2F
Henryka Dobrzańskiego „Hubala”,6
Henryka Dobrzańskiego „Hubala”,8
Henryka Dobrzańskiego „Hubala”,34
Henryka Dobrzańskiego „Hubala”,32
Henryka Dobrzańskiego „Hubala”,30
Henryka Dobrzańskiego „Hubala”,28
Henryka Dobrzańskiego „Hubala”,26
Henryka Dobrzańskiego „Hubala”,22
Henryka Dobrzańskiego „Hubala”,20
Henryka Dobrzańskiego „Hubala”,16
Henryka Dobrzańskiego „Hubala”,14A
Henryka Dobrzańskiego „Hubala”,12
Henryka Dobrzańskiego „Hubala”,10
Henryka Dobrzańskiego „Hubala”,2
Henryka Dobrzańskiego „Hubala”,22C
Henryka Dobrzańskiego „Hubala”,14
Henryka Dobrzańskiego „Hubala”,4
Henryka Dobrzańskiego „Hubala”,18
Henryka Dobrzańskiego „Hubala”,38
Henryka Dobrzańskiego „Hubala”,24
Henryka Dobrzańskiego „Hubala”,22D
Henryka Dobrzańskiego „Hubala”,36
Henryka Dobrzańskiego „Hubala”,22A
Henryka Dobrzańskiego „Hubala”,22B
Dorohuska,15
Dorohuska,11
Dorohuska,13
Dorohuska,1
Dorohuska,3
Dorohuska,9
Dorohuska,7
Dorohuska,5
Dorohuska,17
Witolda Doroszewskiego,13
Witolda Doroszewskiego,9
Witolda Doroszewskiego,15
Witolda Doroszewskiego,7
Witolda Doroszewskiego,5
Alberta Einsteina,25
Alberta Einsteina,13
Gabriela,5
Gabriela,23
Gabriela,24
Gabriela,15A
Gabriela,2
Gabriela,1
Gabriela,9A
Gabriela,9
Gabriela,6
Gabriela,19
Gabriela,3
Gabriela,13
Gabriela,11A
Gabriela,14
Gabriela,10
Gabriela,21
Gabriela,11
Gabriela,8C
Gabriela,12
Gabriela,12A
Gabriela,21A
Gabriela,7
Gabriela,4
Gabriela,13A
Gabriela,13B
Gabriela,8E
Gabriela,8D
Gabriela,8
Gabriela,8A
Gabriela,10A
Gabriela,15
Gabriela,8B
Gabriela,17
Gabriela,22
Gabriela,26
Górczewska,168
Górczewska,246A
Górczewska,246
Iskry,27
Iskry,12
Iskry,2
Iskry,45
Iskry,41
Iskry,35
Iskry,33
Iskry,29
Iskry,31
Iskry,25
Iskry,23
Iskry,21
Iskry,19
Iskry,9
Iskry,3
Iskry,47
Iskry,24
Iskry,34
Iskry,28
Iskry,26
Iskry,32
Iskry,4
Iskry,30
Iskry,28A
Iskry,13
Iskry,6
Iskry,20
Iskry,8
Jana Olbrachta,120
Jana Olbrachta,112
Jana Olbrachta,122
Jana Olbrachta,81
Jana Olbrachta,112A
Jana Olbrachta,118B
Jana Olbrachta,118A
Jana Olbrachta,110
Jana Olbrachta,71
Jana Olbrachta,124
Jana Olbrachta,118D
Jana Olbrachta,126
Jana Olbrachta,118C
Jeździecka,6
Jeździecka,3
Jeździecka,1
Jeździecka,8
Jeździecka,4
Jamesa Joyce'a,14
Jamesa Joyce'a,12
Jamesa Joyce'a,6
Karabeli,3
Karabeli,3A
Karabeli,9
Karabeli,5
Kartezjusza,1C
Kartezjusza,2
Kartezjusza,1B
Kartezjusza,1
Plac Kasztelański,3
Plac Kasztelański,1
Plac Kasztelański,2
Plac Kasztelański,4
Plac Kasztelański,6
Plac Kasztelański,7
Plac Kasztelański,8
Plac Kasztelański,9
Franciszka Kawy,26
Franciszka Kawy,46
Franciszka Kawy,12
Franciszka Kawy,10
Franciszka Kawy,14
Franciszka Kawy,42
Franciszka Kawy,32
Franciszka Kawy,2
Franciszka Kawy,10A
Franciszka Kawy,36
Franciszka Kawy,4
Franciszka Kawy,44
Franciszka Kawy,24
Franciszka Kawy,22
Franciszka Kawy,38
Franciszka Kawy,30
Franciszka Kawy,34
Franciszka Kawy,6
Franciszka Kawy,40
Franciszka Kawy,28
Franciszka Kawy,16
Franciszka Kawy,18
Franciszka Kawy,20
Franciszka Kawy,8
Franciszka Kawy,7
Franciszka Kawy,5
Kazubów,14
Kazubów,4
Kazubów,2C
Kazubów,10
Kazubów,8
Kazubów,6A
Kazubów,2
Witolda Doroszewskiego,3
Witolda Doroszewskiego,4
Witolda Doroszewskiego,1
Witolda Doroszewskiego,11
Dostępna,32
Dostępna,52
Dostępna,38A
Dostępna,56
Dostępna,60
Dostępna,48
Dostępna,62A
Dostępna,26
Dostępna,28
Dostępna,30
Dostępna,36
Dostępna,52A
Dostępna,58
Dostępna,24
Dostępna,42
Dostępna,44
Dostępna,46
Dostępna,54
Dostępna,62B
Dostępna,50
Dostępna,22
Dostępna,20
Dostępna,38
Dostępna,40
Dostępna,34
Drogomilska,7A
Drogomilska,20/22
Drogomilska,5
Drogomilska,11A
Drogomilska,24
Drogomilska,23
Drogomilska,15
Drogomilska,7
Drogomilska,12
Drogomilska,27
Drogomilska,11B
Drogomilska,11
Drogomilska,25
Drzeworytników,75A
Drzeworytników,91
Drzeworytników,10
Drzeworytników,57
Drzeworytników,51
Górczewska,232D
Górczewska,255C
Górczewska,257A
Górczewska,255D
Górczewska,244A
Górczewska,240
Górczewska,208
Górczewska,224
Górczewska,228C
Górczewska,226C
Górczewska,176
Górczewska,250A
Górczewska,244
Górczewska,253B
Górczewska,152
Górczewska,228D
Górczewska,249
Górczewska,228A
Górczewska,201
Górczewska,250
Górczewska,253C
Górczewska,223
Górczewska,154A
Górczewska,218
Górczewska,242
Górczewska,214
Górczewska,212
Górczewska,228
Górczewska,216
Gabriela,28
Galileusza,21
Galileusza,11
Galileusza,27
Galileusza,17
Galileusza,23
Jamesa Joyce'a,4
Jamesa Joyce'a,8
Jamesa Joyce'a,10
Jamesa Joyce'a,2
Jamesa Joyce'a,2A
Jamesa Joyce'a,18
Kazubów,6
Kazubów,8B
Kazubów,12
Kiermaszowa,9A
Kiermaszowa,6
Kiermaszowa,4/4A
Kiermaszowa,12
Kiermaszowa,11
Kiermaszowa,7
Kiermaszowa,3A
Kiermaszowa,11A
Kiermaszowa,14B
Kiermaszowa,8
Kiermaszowa,13
Kiermaszowa,9
Kiermaszowa,13A
Kiermaszowa,5
Kiermaszowa,1
Kiermaszowa,3
Księcia Bolesława,5A
Księcia Bolesława,5B
Księcia Bolesława,5C
Księcia Bolesława,7C
Księcia Bolesława,6
Księcia Bolesława,7E
Księcia Bolesława,1A
Księcia Bolesława,7
Księcia Bolesława,7D
Księcia Bolesława,03-sty
Księżycowa,5A
Księżycowa,1
Księżycowa,3
Księżycowa,1A
Księżycowa,5
Stanisława Kunickiego,33
Stanisława Kunickiego,5
Stanisława Kunickiego,7
Stanisława Kunickiego,9
Stanisława Kunickiego,11
Stanisława Kunickiego,13
Stanisława Kunickiego,15
Stanisława Kunickiego,43
Stanisława Kunickiego,17
Stanisława Kunickiego,21A
Stanisława Kunickiego,39
Drzeworytników,101
Człuchowska,88
Człuchowska,88A
Człuchowska,43
Człuchowska,70
Człuchowska,27
Człuchowska,58
Człuchowska,32
Człuchowska,25
Człuchowska,19
Człuchowska,42A
Człuchowska,40
Człuchowska,56
Człuchowska,70A
Człuchowska,80
Człuchowska,72
Człuchowska,26A
Człuchowska,26
Człuchowska,17
Człuchowska,9
Człuchowska,86
Człuchowska,90
Człuchowska,11
Człuchowska,76
Człuchowska,29
Człuchowska,17A
Człuchowska,38
Człuchowska,68A
Człuchowska,42
Człuchowska,68
Człuchowska,21
Człuchowska,66
Człuchowska,37B
Człuchowska,54
Człuchowska,33B
Człuchowska,62
Człuchowska,9B
Człuchowska,46
Człuchowska,82
Człuchowska,37
Galileusza,3
Galileusza,5
Galileusza,25
Galileusza,19
Galileusza,15
Galileusza,13
Galileusza,9
Galileusza,7
Galileusza,1
Galileusza,11A
Gimnazjalna,12
Gimnazjalna,4
Gimnazjalna,9
Gimnazjalna,7A
Gimnazjalna,22
Gimnazjalna,10A
Gimnazjalna,5
Gimnazjalna,7
Gimnazjalna,18
Gimnazjalna,16
Gimnazjalna,24
Gimnazjalna,20
Gimnazjalna,14
Gimnazjalna,11
Gimnazjalna,13A
Gimnazjalna,1
Gimnazjalna,18A
Gimnazjalna,10
Gimnazjalna,6
Gimnazjalna,8
Gimnazjalna,15
Gimnazjalna,3A
Gimnazjalna,3
Gimnazjalna,13
Gimnazjalna,17
Gimnazjalna,9A
Gołuchowska,6
Gołuchowska,4A
Gołuchowska,4
Gołuchowska,8
Gołuchowska,13
Gołuchowska,1
Gołuchowska,4B
Gołuchowska,7
Gołuchowska,5
Gołuchowska,3
Gołuchowska,11
Jamesa Joyce'a,16
Juliusza Kaden-Bandrowskiego,1
Juliusza Kaden-Bandrowskiego,2
Juliusza Kaden-Bandrowskiego,10
Juliusza Kaden-Bandrowskiego,9
Juliusza Kaden-Bandrowskiego,8
Juliusza Kaden-Bandrowskiego,7
Juliusza Kaden-Bandrowskiego,3
Juliusza Kaden-Bandrowskiego,5
gen. Sylwestra Kaliskiego,20
gen. Sylwestra Kaliskiego,37
gen. Sylwestra Kaliskiego,49
gen. Sylwestra Kaliskiego,37A
gen. Sylwestra Kaliskiego,21
gen. Sylwestra Kaliskiego,2E
gen. Sylwestra Kaliskiego,2D
gen. Sylwestra Kaliskiego,2C
gen. Sylwestra Kaliskiego,2B
gen. Sylwestra Kaliskiego,45
gen. Sylwestra Kaliskiego,41
gen. Sylwestra Kaliskiego,29A
gen. Sylwestra Kaliskiego,2A
gen. Sylwestra Kaliskiego,33B
gen. Sylwestra Kaliskiego,23
gen. Sylwestra Kaliskiego,11A
gen. Sylwestra Kaliskiego,31A
gen. Sylwestra Kaliskiego,31C
gen. Sylwestra Kaliskiego,57
gen. Sylwestra Kaliskiego,25
gen. Sylwestra Kaliskiego,33C
gen. Sylwestra Kaliskiego,11
gen. Sylwestra Kaliskiego,15B
gen. Sylwestra Kaliskiego,29B
gen. Sylwestra Kaliskiego,31
gen. Sylwestra Kaliskiego,31B
gen. Sylwestra Kaliskiego,2
gen. Sylwestra Kaliskiego,17A
gen. Sylwestra Kaliskiego,19
gen. Sylwestra Kaliskiego,17
Stanisława Kunickiego,47
Stanisława Kunickiego,49
Stanisława Kunickiego,57
Wojciecha Korfantego,64
Wojciecha Korfantego,46
Wojciecha Korfantego,3
Wojciecha Korfantego,60
Wojciecha Korfantego,48
Wojciecha Korfantego,32
Wojciecha Korfantego,77
Wojciecha Korfantego,53
Wojciecha Korfantego,45
Wojciecha Korfantego,43
Wojciecha Korfantego,65
Wojciecha Korfantego,50
Wojciecha Korfantego,4
Wojciecha Korfantego,28
Wojciecha Korfantego,1
Wojciecha Korfantego,23
Wojciecha Korfantego,33
Wojciecha Korfantego,7
Wojciecha Korfantego,15A
Wojciecha Korfantego,13A
Wojciecha Korfantego,15
Wojciecha Korfantego,71
Wojciecha Korfantego,69
Wojciecha Korfantego,63
Wojciecha Korfantego,55
Wojciecha Korfantego,19
Wojciecha Korfantego,54
Wojciecha Korfantego,49
Wojciecha Korfantego,39
Wojciecha Korfantego,35
Wojciecha Korfantego,31
Wojciecha Korfantego,29
Wojciecha Korfantego,25
Wojciecha Korfantego,11
Wojciecha Korfantego,36
Wojciecha Korfantego,30
Wojciecha Korfantego,8
Wojciecha Korfantego,42
Wojciecha Korfantego,34
Wojciecha Korfantego,27
Wojciecha Korfantego,61
Człuchowska,33
Człuchowska,28
Człuchowska,34
Człuchowska,31
Człuchowska,23
Człuchowska,74
Człuchowska,39
Kazimierza Deyny,28
Kazimierza Deyny,96
Kazimierza Deyny,3
Kazimierza Deyny,74
Kazimierza Deyny,72
Kazimierza Deyny,70
Kazimierza Deyny,84
